;ID;Latitude;Longitude;Area_Sum;Depth_Mean;Depth_Median;Depth_Max;Chl_Mean;Chl_Median;Margin_Sum;Margin_Mean;Margin_Median;Shelf_Sum;Shelf_Mean;Shelf_Median;CurVel_Mean;CurVel_Median;CurVel_Bot_Mean;CurVel_Bot_Median;Diff_Atte_Mean;Diff_Atte_Median;HumImp_Sum;HumImp_Mean;HumImp_Median;Ice_Cover_Sum;IceCov_Mean;Ice_Cover_Median;Ice_Tick_Mean;Ice_Tick_Median;MixLay_Mean;MixLay_Median;Nitrate_Mean;Nitrate_Median;Nitrate_Bot_Mean;Nitrate_Bot_Median;O2_Mean;O2_Median;O2_Bot_Mean;O2_Bot_Median;PhotoActi_Mean;PhotoActi_Median;PrimProd_Bot_Mean;PrimProd_Bot_Median;PrimProd_Mean;PrimProd_median;Salinity_Bot_mean;Salinity_Bot_median;Salinity_mean;Salinity_median;Silicate_mean;Silicate_median;ThemM_mean;ThemM_median;ThemM_Bot_mean;ThemM_Bot_median;Them_Max_mean;Them_Max_median;Them_Max_max;Them_Min_mean;Them_Min_median;Them_Min_min;ThemR_mean;ThemR_median;ThemR_range;ThemR_Bot_mean;ThemR_Bot_median;ThemR_Bot_range;NumRec_sha;NumSpe_sha;ES50_sha;Chao1_sha;ACE_sha;Weighted_sha;NumRec_mes;NumSpe_mes;ES50_mes;Chao1_mes;ACE_mes;Weighted_mes;NumRec_dee;NumSpe_dee;ES50_dee;Chao1_dee;ACE_dee;Weighted_dee
355;354;16.19398656;-157.8044656;794248.8694;-5193.463988;-5395;315;0.095268045;0.090953237;-450041;-46.8402373;0;-450;-0.016850146;0;0.142440417;0.159922282;0.017369101;0.014494293;0.046947587;0.046774726;80823;12.62859375;10;0;0;0;0;0;35.89883951;36.17624139;0.067526077;0.025687201;35.39672185;34.96470546;208.5111749;208.2651785;178.6999252;184.8805409;46.74180355;46.85678047;0.013599574;0.013548172;1.12053733;1.086729244;34.69552063;34.69766681;34.62891436;34.63841168;1.733786994;1.725658372;26.07033906;26.06029024;0.96472872;0.92228198;27.8322588;27.8496704;28.8596573;24.11578321;24.11756604;22.45167078;3.716475595;3.697915082;1.976709551;0.075357904;0.067743544;3.249386673;31612;688;36.88905029;938.3163265;988.5178571;37.82581793;12257;349;28.20575256;478.4912281;508.3906339;27.14111954;7923;358;33.57769978;505.1176471;515.5394681;42.53342191
199;198;-16.19398656;22.19553443;794252.3221;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;7361001;7.610338521;7;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
240;239;-16.67263181;-20.39750625;794296.9522;-4666.783745;-4745;-2633;0.067364012;0.067235224;-1070110;-110.5143034;0;0;0;0;0.090476555;0.093829627;0.006629585;0.005691908;0.042442231;0.042230697;0;NA;NA;0;0;0;0;0;44.34125254;45.6008235;0.000565373;0.000559689;29.44094635;30.92337856;211.302811;211.366791;232.9151965;229.2158769;48.47432208;48.48813739;0.013548172;0.013548172;1.083223709;1.069939039;34.78626956;34.76779028;36.91575976;36.91691179;1.3853827;1.38566194;24.66070232;24.63456826;0.897319656;0.734977421;27.27237908;27.28966205;28.18829391;22.2711303;22.09672835;20.56578919;5.001248777;4.967415055;2.54633812;0.49205955;0.470340329;1.186111903;537;56;29.04791296;61;57.92678971;26.255941;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
369;367;16.67263181;159.6024938;794303.6249;-5257.671486;-5543;-12;0.075472965;0.074038097;-1241912;-128.2569452;0;-452;-0.0167718;0;0.111585952;0.10721537;0.017395192;0.013482511;0.04185011;0.041876891;0;NA;NA;0;0;0;0;0;35.99233719;36.50770446;0.000951937;0.000901697;35.47940645;35.33819373;201.3585157;201.1503927;172.731781;174.8675698;46.96338394;47.07091653;0.013674811;0.013548172;1.114801378;1.104593073;34.69077948;34.69342549;34.7597448;34.7798035;1.705192278;1.710843888;28.21163095;28.26677594;1.038297513;0.994285947;29.79176123;29.80503365;30.07623769;26.30643224;26.53769085;24.33149268;3.485328986;3.252865305;2.901873628;0.062700685;0.051854176;5.388057456;111;40;27.04851673;55.54545455;63.46517031;15.65565438;59;54;46.17798148;479;722.4956897;46.41333333;435;173;40.62408915;296.1176471;315.6331801;80.62420111
549;549;16.90268591;-86.85564058;794321.9514;-2224.059511;-1794;492;0.12004601;0.083602846;-2618922;-577.2364999;0;-58862;-4.687584614;0;0.244491833;0.211456323;0.035229008;0.015531351;0.07351057;0.059207298;9891487;18.50889566;18;0;0;0;0;0;26.19839201;29.72215554;0.03197073;0.00281439;17.78720861;21.82268524;201.6915789;201.3567099;222.198624;249.2259039;45.13621656;45.11588906;0.302192157;0.013548181;1.364138246;1.183508287;35.14140921;34.97823089;35.58314448;35.79532482;4.978316147;4.622592476;28.14726363;28.12554494;9.408481875;3.981115956;30.12522391;30.0677633;31.66334428;25.79313737;25.87549782;22.32948948;4.332086543;4.167877587;5.223447726;1.486758795;0.111111019;12.142025;62457;4836;49.11541843;7268.51938;7327.913911;245.4563098;1775;535;37.62715457;886.9130435;1002.464116;28.79886838;737;339;45.43786227;700.8181818;681.6077517;181.3585977
96;94;-16.90268591;93.14435942;794328.125;-5162.346838;-5225;-59;0.074738321;0.073516563;-463035;-47.61285347;0;-236;-0.008753385;0;0.084688186;0.090703229;0.010985432;0.008841133;0.052067138;0.051853369;0;NA;NA;0;0;0;0;0;35.84088927;35.89608764;0.000903434;0.000847213;33.35381275;33.33230592;209.6360292;209.3099809;204.2506153;205.1684935;45.72962772;45.69769164;0.013661657;0.013548172;1.065492979;1.06199838;34.7142659;34.71399395;34.66250561;34.64872686;2.456784088;2.443708257;25.72255735;25.77574191;0.734080842;0.709475267;27.80831034;27.82170955;29.55947836;23.40681202;23.37057519;20.57401819;4.401498318;4.34509228;3.449454757;0.103362502;0.087783799;7.692991341;1793;111;32.40668237;126;112.0113895;30.6546871;57;13;12.34631402;15.5;20.21589874;5.670157068;36;19;NA;NA;NA;NA
116;114;17.15928429;134.8801913;794351.0231;-5217.839728;-5223;-1373;0.087620855;0.087478827;-451672;-46.46353256;0;0;0;0;0.090238292;0.087611867;0.01130553;0.00887197;0.04656989;0.046535608;0;NA;NA;0;0;0;0;0;31.45802357;31.64636233;0.001445673;0.00135091;36.69875547;36.80537067;201.1762907;200.6909132;160.6661001;160.2109935;44.65247352;44.56462369;0.013548172;0.013548172;1.188947109;1.189477923;34.68344132;34.6827353;34.43504087;34.44245371;1.667729677;1.66738368;28.4558289;28.56477615;1.122563556;1.121613681;30.30046121;30.30340343;30.68524587;25.7316643;25.90900015;22.89759738;4.568796905;4.391275623;4.742631501;0.056017018;0.056281123;0.357326998;5586;87;22.57177671;137.1428571;127.4042979;17.00806051;380;150;41.65011469;219.75;200.1557047;89.24598269;3;3;NA;NA;NA;NA
520;520;-17.15928429;-45.11980866;794353.1622;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;18396426;18.9243199;18;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
395;393;17.39704134;79.85810874;794381.7537;-2267.115813;-2879;64;0.238717309;0.170787198;-5032462;-2241.63118;-2865;-33714;-5.399423447;0;0.1037518;0.10492539;0.024205985;0.020657777;0.087596325;0.078381144;17144204;22.73939011;22;0;0;0;0;0;15.62791805;16.04983421;1.214524199;0.915293051;32.71902354;37.44221118;204.5768294;204.2597125;116.3187358;124.1260336;45.15564067;45.12243153;0.193213889;0.013548172;1.809833101;1.529617616;34.61571119;34.76289517;32.50055801;32.70853349;3.612891366;3.351945197;28.56699314;28.61722242;5.594021042;1.65286496;30.77508538;30.78007474;31.83577116;25.85981053;26.00226334;23.75091034;4.915274855;4.780369682;2.647497768;1.253241501;0.408955733;8.159134368;4406;504;41.00292455;1132.478261;1267.699278;82.33802435;97;46;31.7147701;69;71.1446996;30.64820847;339;118;32.76419342;268.0555556;284.5477323;33.65183016
336;335;-17.50455596;150.0836583;794387.6166;-1580.82912;-1126;577;0.123768393;0.091279126;-7264655;-805.5727434;-528;-180715;-7.21647632;0;0.125457328;0.114195579;0.03790837;0.017989514;0.061294284;0.055093234;796726;10.13440012;8;0;0;0;0;0;31.0371116;32.60853474;0.003403004;0.00136212;25.49466432;34.19577647;206.06893;206.1280765;177.1542938;181.6488375;46.27202705;46.31251502;0.310578557;0.013548172;1.314656067;1.205217712;34.79055097;34.69974102;35.00742156;35.01116377;1.556853231;1.455711268;26.679058;26.72262847;8.668362186;3.939043805;29.98565058;30.00452178;30.94566506;23.37380539;23.51936527;17.70317111;6.611845189;6.404592408;7.429072536;2.259657564;0.863661151;12.17066373;490696;7045;42.46774394;9247.370203;9426.210264;42.63828346;2939;707;46.22442364;869.8192771;913.088545;267.6288459;1904;545;44.93616053;738.9051095;852.439193;187.6211572
315;314;-17.39704135;-100.1418913;794388.5642;-3962.740208;-4028;-1400;0.102422209;0.112310794;-2413361;-248.1094891;0;0;0;0;0.093912844;0.09892375;0.006870437;0.005980672;0.053244735;0.055068971;0;NA;NA;0;0;0;0;0;48.31243716;49.50981201;0.551649222;0.330945266;37.20767844;37.02434499;219.8917784;219.6660108;149.2732936;151.4523348;46.56849057;46.59114107;0.013548172;0.013548172;1.137858911;1.187589402;34.6829054;34.68342912;35.98055838;35.98079486;0.972991323;0.91174937;22.92264248;22.94115834;1.445705652;1.445033555;25.24445733;25.24456165;26.21313857;20.62001905;20.65416832;19.44419351;4.62443828;4.656764576;1.759137331;0.048173675;0.045215557;0.731628231;606;104;35.63706304;115.7692308;110.2801035;32.6432;377;89;35.76695382;106.25;105.8905197;56.87434974;96;75;43.63763034;206.6153846;217.8942755;61.44
236;235;17.50455596;-29.91634171;794389.1512;-4947.468445;-4935;-695;0.087148412;0.080633833;-142241;-14.5963058;0;0;0;0;0.085916686;0.085478243;0.00759383;0.006518997;0.062149324;0.061931862;0;NA;NA;0;0;0;0;0;30.46344126;30.10433717;0.003839781;0.001173246;22.97980452;22.9845436;211.8534896;211.5923561;249.0771474;249.1944512;46.31218427;46.31361655;0.013548172;0.013548172;1.173453495;1.181426866;34.89273877;34.89336685;36.57294308;36.58455707;1.265859811;1.165092865;24.81209781;24.77858848;1.91559257;1.927418712;27.53597168;27.49749615;28.84329264;22.1119788;22.11302016;20.28567162;5.423992876;5.409381967;2.076262344;0.099244927;0.08772631;1.068947288;1059;353;46.67827663;525.0684932;541.237832;122.0460333;1692;537;47.12930618;708.5729167;683.7603817;325.7696859;2814;709;47.55163952;947.0096154;880.5892875;408.9761388
128;126;18.01999356;102.2612673;794443.7503;-15.75446429;-21;295;0.590044812;0.452871927;0;0;0;-11834;-18.9344;-21;0.026988059;0.023109815;0.035791512;0.033987189;0.147243329;0.136661396;18408056;19.23476625;18;0;0;0;0;0;13.74268807;14.04373578;3.599138039;3.188975474;1.587224882;1.094869293;215.4221585;214.127395;220.6940571;221.4774217;37.07680835;37.11324003;3.391392065;3.165472361;3.18676192;2.636871239;33.00289577;32.9906799;32.66947215;32.66614098;16.81243637;16.24235277;25.69925102;25.68708183;24.04622076;24.05575749;30.09318542;30.10281774;30.68340587;19.40030847;19.40949664;18.07492259;10.69287695;10.76477575;3.465673678;10.37496273;10.44554412;3.954783293;3;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
553;553;-18.01999356;-77.73873265;794444.4361;-4104.144409;-4388;597;0.426849027;0.192536176;-4376136;-466.0421725;0;-17490;-0.669935266;0;0.093456787;0.087360595;0.009063263;0.005987655;0.079003776;0.07100917;518691;13.16441207;13;0;0;0;0;0;31.60422412;32.73693344;1.916692026;1.078421375;36.18873089;36.3520139;232.1387406;232.7043487;147.9652294;155.2510171;41.00967199;40.45767682;0.018924949;0.013548172;2.347711046;1.423680506;34.68990963;34.69028983;35.11004523;35.10700516;1.331293633;0.850244674;19.80393101;19.91560766;1.687097434;1.403922051;24.35917594;24.54613013;26.38340462;15.74469923;15.78771351;12.9113927;8.614476708;8.844429807;5.971404034;0.139164733;0.047239905;7.202070145;1337;139;17.39565429;189.3235294;203.5365503;4.136502794;53;35;33.62400751;65.66666667;91.36476722;22.83739837;166;120;44.57382651;310.7142857;325.1233946;90.64473684
325;324;-18.56508018;172.9381505;794504.6319;-2820.374425;-2939;432;0.082499452;0.080879663;-24500152;-2502.313553;-2863;-4926;-0.181169548;0;0.054665563;0.052180436;0.008452804;0.005945191;0.052648295;0.053321621;63279;19.36321909;18;0;0;0;0;0;28.67155058;28.70263025;0.000858931;0.000811713;36.19688912;36.53949152;205.7069711;205.3538929;151.2129074;149.1759784;42.81017057;42.8083307;0.01444326;0.013548172;1.145922037;1.14226617;34.65055347;34.65540869;34.79623434;34.76631498;1.310486518;1.309753213;26.87399144;26.96105668;1.884469962;1.64960991;29.41560294;29.49120771;30.38353656;24.14149556;24.25008485;21.11687057;5.274107378;5.331770146;3.9185967;0.17057946;0.108905683;3.953468924;2947;1136;51.75798026;1940.463054;1889.754965;492.8669769;4684;787;45.10324105;1084.323741;1123.70177;206.7418254;2482;648;44.51945851;881.3049645;931.597867;147.6870924
211;210;18.56508018;-7.061849486;794508.5266;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;4267742;4.35474546;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
257;256;-18.79465719;-35.66219269;794524.7218;-3502.04539;-4153;46;0.094572918;0.074593455;-3447855;-376.198036;0;-86885;-3.414083068;0;0.073716914;0.063644894;0.034082291;0.018238134;0.053390745;0.049747198;1398459;20.38183726;18;0;0;0;0;0;38.36278446;40.82814299;0.004355199;0.00142993;24.64971184;27.53729395;206.2724945;206.4023326;235.7635428;233.9333514;45.92831007;45.96855843;0.135660859;0.013548179;1.153868909;1.098227042;35.00748622;34.81719736;37.24389112;37.26268354;1.514359339;1.447187389;26.18326943;26.13463193;3.596494704;1.326357959;28.6913085;28.70752371;29.24420782;23.72822721;23.68440513;21.79511267;4.963081291;4.989764473;3.067729539;1.076556475;0.70622164;8.217626234;20132;2912;50.96456818;4172.833698;4159.861171;345.734316;1690;590;44.78389507;939.6230769;1032.147689;173.7075782;808;439;46.76394232;893.1860465;1028.540624;242.3400148
379;377;18.79465719;144.3378073;794529.009;-4035.341247;-4055.5;422;0.084120261;0.083745765;-7967474;-811.8477685;0;-1905;-0.069874922;0;0.063394246;0.054016792;0.011014768;0.007714233;0.045559772;0.045802562;16403;28.57665505;30;0;0;0;0;0;31.43360602;31.61163434;0.001218286;0.001155424;37.04561178;37.09872776;201.489546;201.1534459;153.5516789;159.4972228;45.49817422;45.62065026;0.013678813;0.013548172;1.184334843;1.185954757;34.67369119;34.68178473;34.65517603;34.6557702;1.662239707;1.663386323;28.29926957;28.37863913;1.297741404;1.159667704;30.36961123;30.37496851;30.73853545;25.52876955;25.64481538;23.13980767;4.840841677;4.754225676;4.139042614;0.116542763;0.081906381;5.353396503;129110;1330;47.71524531;1469.898551;1488.353326;198.1853419;642;227;43.29802674;302.3076923;305.8547779;125.2778116;494;201;41.68125706;366.0857143;367.2731645;93.28593272
337;336;-19.05645036;141.7591185;794559.8456;-14.19036697;-12;26;0.256707557;0.245604602;0;0;0;-51874;-14.29823594;-12;0.044497949;0.037630427;0.021544889;0.018198751;0.104311541;0.099816216;2988704;3.490779295;4;0;0;0;0;0;19.25227122;18.84270964;0.058498449;0.004275675;0.209353314;0.00639368;203.9189694;203.0299172;203.0810832;202.611094;47.52346423;47.51106996;1.594452885;1.746023722;1.993709094;2.051884272;34.29855617;34.49435454;34.12860311;34.42735693;7.036638929;5.939053683;27.87321672;27.91209028;26.91027123;27.32187827;32.03068166;31.90423561;32.99268184;22.52644412;22.92629512;19.15603333;9.504237539;9.00735543;7.206704058;8.520929357;8.168862211;13.12323569;56326;2035;45.9713987;2417.980583;2454.002364;142.2303978;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
244;243;19.05645036;-38.24088154;794562.9691;-5224.457541;-5228;-419;0.071400635;0.071651834;-19470;-1.980067121;0;0;0;0;0.081247638;0.081098686;0.008149531;0.006316448;0.050763815;0.050290278;0;NA;NA;0;0;0;0;0;35.20140478;34.50388171;0.000747217;0.000734081;22.60623686;22.67646848;209.9433023;209.818659;252.8924654;252.6462266;46.60552077;46.68533691;0.013548172;0.013548172;1.154806854;1.165000007;34.89206489;34.89235673;36.91806795;36.92412332;1.71745498;1.709399698;25.31285788;25.32197691;1.893999751;1.900263703;27.63957094;27.61538431;28.46132671;22.98594361;22.98019588;21.62621053;4.653627329;4.627601694;1.896167369;0.088277273;0.084803506;0.599358587;92;32;23.59770158;42.90909091;56.95447643;7.611510791;122;24;20.84422542;24;24.22802828;19.84533333;34;33;NA;NA;NA;NA
557;557;19.4804259;-95.74172987;794569.5068;-1694.519223;-1710;237;0.165512127;0.10574782;-5640073;-1191.396916;-778;-134721;-10.23715805;0;0.091618838;0.084470938;0.028265956;0.020338366;0.080358705;0.067933093;11909224;22.70512491;22;0;0;0;0;0;19.29565834;19.40730565;0.284715644;0.100781608;19.10775679;22.3332099;204.6639738;204.3274829;188.0700138;213.3505151;44.65004674;44.17030145;0.416799551;0.013548172;1.527352709;1.305345052;35.25147006;34.96784704;35.73544114;36.15088713;4.792202054;4.508693456;27.14790831;27.00286292;9.455259767;3.97847601;30.36919894;30.3737074;32.06851737;23.30462388;23.31992312;19.74648985;7.064575056;7.078821104;6.432610818;2.048893366;0.140883576;12.99591701;72817;6949;50.96113693;9006.960406;8523.802239;409.3823974;2826;671;47.39014396;855.3636364;752.4554823;368.47264;3991;880;48.13026787;989.5323741;967.6558896;544.3078632
97;95;-19.4804259;84.25827013;794577.3778;-4499.672452;-4760;-1053;0.067881803;0.068684044;-3142660;-318.9870077;0;0;0;0;0.075278471;0.074411524;0.008439176;0.006755281;0.048312007;0.048010241;0;NA;NA;0;0;0;0;0;37.74889736;37.73338555;0.000565699;0.000497649;34.43472951;34.56099691;212.5567926;212.7975077;186.0048752;186.9032321;45.66408927;45.73994381;0.013548172;0.013548172;1.029334238;1.035872579;34.7220291;34.72161196;34.93686843;34.92354448;2.203714924;2.209476539;24.79397989;24.77606503;1.061421648;0.951294628;27.72615866;27.90334171;28.85263505;21.73552437;21.60743289;19.86267236;5.990634288;6.047072857;2.871567593;0.106751418;0.06363056;1.137793991;1287;111;33.85549675;117;112.1874564;38.58931109;17;15;NA;NA;NA;NA;4;4;NA;NA;NA;NA
532;532;19.31357899;-71.94533032;794585.831;-3127.916383;-3363;548;0.08807464;0.08623155;-8143205;-925.1539423;0;-33160;-1.356015376;0;0.119248169;0.113386215;0.02919421;0.01255179;0.056674731;0.055427091;2995712;23.97279195;22;0;0;0;0;0;25.19718019;25.92237446;0.004456268;0.002955508;20.17177823;21.75714035;203.291557;203.2797002;239.7804538;256.3970403;46.4420329;46.59832678;0.040548173;0.013548173;1.263891215;1.260340792;35.04034301;34.97295522;35.75777987;35.77015682;4.845540096;4.898844418;27.59986529;27.75701491;4.415849456;3.689326327;29.84916332;29.81827758;30.54134592;25.06881679;25.29683071;23.2122978;4.780346537;4.682955831;3.219490206;0.526979829;0.242723405;6.910339853;40109;1532;39.97769183;2324.54;2450.039791;60.130826;7724;504;18.16875756;967.8915663;943.326715;8.12503197;3307;659;37.08575022;1172.304688;1355.536196;58.09521002
232;231;-19.37093419;-11.51843544;794590.8287;-3640.492434;-3668;-1327;0.064881238;0.064106991;-11711131;-1189.309536;0;0;0;0;0.090956637;0.092228621;0.006855497;0.005503109;0.046496104;0.045744355;0;NA;NA;0;0;0;0;0;44.07004289;43.86019;0.000964502;0.000781841;23.68785668;23.70459414;217.8894705;217.9258033;242.4630902;241.7884265;46.37687199;46.37918435;0.013548172;0.013548172;1.000765973;0.99994042;34.87582942;34.88461573;36.58763942;36.59075954;1.334789843;1.329590733;23.04873836;23.06105161;2.096205838;2.113871095;26.23396744;26.19601259;27.17310511;20.46540546;20.47769197;19.36668878;5.768561985;5.754825577;2.343101473;0.28943789;0.194433736;1.486702051;2656;175;36.32992462;277.5454545;220.7986218;49.23942875;3974;159;36.32419495;159;159.1492248;61.20338247;80;68;45.19900195;213.0909091;236.5217391;60.37735849
86;84;-19.31357899;108.0546697;794595.2586;-4852.145672;-5225;-867;0.087422071;0.084234391;-3167133;-321.7323243;0;0;0;0;0.033708701;0.032469727;0.009877536;0.008202119;0.058277863;0.058321589;0;NA;NA;0;0;0;0;0;31.76551147;31.86742488;0.001779153;0.001425143;33.601656;33.38261904;211.1140612;210.9015102;195.6450619;201.5320593;46.81141937;46.83542483;0.013548172;0.013548172;1.130268073;1.140845837;34.71276048;34.71327541;34.82740059;34.83873876;2.650076858;2.611349982;25.30314569;25.37386378;0.905856669;0.714850441;28.04874455;28.20520451;29.69002818;22.83262848;22.7373337;19.92221693;5.216116064;5.054348854;3.082684631;0.143605368;0.101756804;1.813355017;31411;635;38.99399669;718.1428571;696.7373343;53.93429272;659;59;18.62720753;82.75;76.98945482;10.83832888;259;37;17.33478695;100.3333333;84.16326531;12.50344828
368;366;19.37093419;168.4815646;794598.0017;-5099.047527;-5406;2;0.067864798;0.068068436;-1914376;-194.4121052;0;-362;-0.013236316;0;0.066063631;0.062349602;0.019937775;0.015730079;0.043070819;0.043146073;7.661567625;14;14;0;0;0;0;0;36.35229738;35.70107866;0.000862508;0.000836165;35.29126635;35.01089334;203.1700433;202.7536721;176.2916273;180.9517105;46.67802336;46.6271582;0.013635333;0.013548172;1.07215152;1.079359754;34.69182384;34.69501557;35.02957681;35.02583816;1.738564785;1.733950266;27.55250423;27.63138728;0.996848466;0.940000748;29.3864856;29.36901222;29.89770419;25.1973306;25.31492867;22.4244277;4.189155004;4.091910123;3.945203743;0.084071202;0.073075898;5.670111927;18187;458;42.04452758;500.893617;501.0492791;80.30353519;19;11;NA;NA;NA;NA;473;135;30.38873671;256.9166667;298.341575;22.89724696
458;457;19.6649508;8.779793677;794634.5606;NA;NA;NA;NA;NA;0;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;1335571;1.354101884;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
60;58;-19.6649508;-171.2202063;794635.1268;-4670.908224;-5299;132;0.070487343;0.070646761;-3905022;-396.006693;0;-9734;-0.355294375;0;0.041830021;0.039090573;0.020818304;0.013845725;0.049496569;0.049376942;4801;14.50453172;15;0;0;0;0;0;30.79764691;30.872008;0.000737585;0.000708564;33.31942534;33.08424647;206.2136514;206.0027996;197.533108;208.399339;42.48201504;42.45097588;0.018522031;0.013548175;1.053486385;1.048028538;34.69270803;34.71002696;35.20630051;35.20329345;1.281378128;1.279812585;26.59303121;26.65541132;1.279638744;0.611397182;29.08160412;29.0937471;29.97525391;23.92545689;23.90659793;20.6158681;5.156147231;5.213012872;4.446857523;0.199997352;0.099679531;7.020010168;85240;2059;42.67578663;2843.814465;2936.75605;86.58293339;872;206;39.18392916;296.6176471;286.6042185;73.55233121;867;299;41.26959207;438.0416667;487.3795901;86.81013974
